item_id	title	year	latitude	longitude
60333727	Critique de la raison pure	1864	48.853410	2.348800
60333741	Leçons élémentaires de logique pratique	1864	48.853410	2.348800
60333743	De la Logique de Pierre d'Espagne	1864	48.853410	2.348800
60333717	Grundriß der Logikund Metaphysik	1864	51.500000	12.000000
60333768	Herkulanische Studien	1865	51.339620	12.371292
60333761	A Treatise on Logic, pure and applied	1865	51.508529	-0.125742
60333762	---	1865	51.508529	-0.125742
60333766	Logic for the Million	1865	51.508529	-0.125742
60333767	The Logic of Banking	1865	51.508529	-0.125742
60333775	An Examination of Sir William Hamilton's Philosophy	1865	51.508529	-0.125742
60333776	---	1865	51.508529	-0.125742
60333782	The Laws of Thought	1865	51.508529	-0.125742
60333756	Über die Auffassung des Ausdrucks "Idee" bei den vorzüglichsten  Denkern von Plato bis auf Hegel	1865	50.088043	14.420757
60333757	Grundriß der Logik und des Systems der philosophischen  Wissenschaften	1865	52.524368	13.410530
60333759	Natürliche Dialektik	1865	52.524368	13.410530
60333763	Die dialektische Methode und die mathematische Naturauffassung	1865	52.524368	13.410530
60333783	Die Methode der inductiven Forschung	1865	52.265939	10.526726
60333751	Corso di filosofia elementare	1865	45.464269	9.189506
60333781	Le prime analisi del pensiero edella parola, ossia introduzione  agli studi della logica edella grammatica generale	1865	45.464269	9.189506
60333748	Logic or the Art of Thinking	1865	55.952060	-3.196481
60333758	Lehrbuch der propädeutischen Logik	1865	48.208488	16.372075
60333784	Der Begriff	1865	48.208488	16.372075
60333765	System der Logik und Metaphysik oder Wissenschaftslehre	1865	49.407678	8.690786
60333778	Sjaele og Taenkelaere	1865	55.675939	12.565527
60333772	Induction und Deduction	1865	48.137433	11.575491
60333787	System der Logik und Geschichte der logischen Lehren	1865	50.734380	7.095485
60333777	CMcTeMa JIOmKH	1865	59.894444	30.264167
60333770	Exploratio philosophica	1865	52.200000	0.116667
60333755	Essai de logique scientifique	1865	50.633730	5.567493
60333753	Filosofia universale	1865	38.115820	13.359761
60333773	Logiken i sammandrag	1865	59.332577	18.064903
60333779	Grundideernes Logik	1865	59.332577	18.064903
60333774	Corso di lezioni di filosofia razionale	1865	37.502134	15.087190
60333764	Arte logica	1865	44.309048	8.477154
60333771	Der Umfang des Begriffes neben dem Inhalt desselben	1865	50.685513	14.537642
60333786	Institutiones philosophicae	1865	47.262660	11.394539
60333747	La Logique, ou l'art de penser	1865	48.853410	2.348800
60333749	Éléments de philosophie	1865	48.853410	2.348800
60333750	Curso de Filosofia elemental. Lógica	1865	48.853410	2.348800
60333752	Curso elementar de philosophia	1865	48.853410	2.348800
60333754	Du vrai, du beau et du bien	1865	48.853410	2.348800
60333760	Des méthodes dans les sciences de raisonnement	1865	48.853410	2.348800
60333769	Cours de philosophie élémentaire	1865	48.853410	2.348800
60333780	Éléments de philosophie	1865	48.853410	2.348800
60333785	Logique, la science de la connaissance	1865	48.853410	2.348800
60333820	Logik oder Wissenschaft 'Oom Wissen mit Berücksichtigung des  Verhältnisses zwischen Philosophie und Theologie . .	1866	51.339620	12.371292
60333822	Paraphrases Aristotelis librorum quae supersunt	1866	51.339620	12.371292
60333788	On Fallacies; or, the Sophistici Elenchi	1866	51.508529	-0.125742
60333795	Logic and Utility . .	1866	51.508529	-0.125742
60333803	A Logic of Facts	1866	51.508529	-0.125742
60333805	An Examination of J. St. Mill's Philosophy	1866	51.508529	-0.125742
60333823	The Logic of Chance	1866	51.508529	-0.125742
60333791	Philosophische Propädeutik	1866	48.782324	9.177017
60333798	The Elements of Deductive Logic	1866	51.752221	-1.255960
60333799	The Elements of Inductive Logic	1866	51.752221	-1.255960
60333818	Die aristotelischen Kategorien	1866	52.524368	13.410530
60333800	Logica e filosofia razionale	1866	45.464269	9.189506
60333802	Het onderwijs in de logica	1866	52.090833	5.122222
60333812	Über die Hegelsche Dialektik	1866	48.522659	9.052219
60333815	Grundlinier till anthropologien och logiken	1866	59.858502	17.645427
60333811	Elementos de filosofia especulativa	1866	40.416502	-3.702564
60333814	Elementos de Lógica	1866	40.416502	-3.702564
60333809	La Logique	1866	50.850445	4.348783
60333810	La Connaissance de la vérité, appendice à la Logique	1866	50.850445	4.348783
60333789	Zur Geschichte des Nominalismus vor Roscellin	1866	48.208488	16.372075
60333806	Corso completo di filosofia pura	1866	40.833333	14.250000
60333821	Logikens Elementer	1866	55.675939	12.565527
60333816	Die Wissenschaft des Wissens und Begründung der besonderen  Wissenschaften durch die allgemeine Wissenschaft	1866	48.137433	11.575491
60333790	Lezioni di logica inventiva	1866	43.715535	10.396585
60333793	Curso elementar de philosophia	1866	41.149606	-8.610993
60333819	Elementi di filosofia	1866	44.406316	8.933859
60333808	Petit manuel de philosophie	1866	47.217251	-1.553364
60333792	Lärobok i den formella logiken	1866	56.661575	16.361625
60333797	Arte logica per le scuole liceali	1866	44.644037	7.655929
60333801	---	1866	45.161868	9.702164
60333817	Philosophische Propädeutik oder die Hauptlehren der Logik und Psychologie	1866	51.906931	8.378535
60333824	Zur Logik	1866	51.233674	12.719593
60333794	Discours de la méthode	1866	48.853410	2.348800
60333796	Lettres à une princesse d'Allemagne sur divers sujets de physique  et de philosophie	1866	48.853410	2.348800
60333804	Oeuvres philosophiques	1866	48.853410	2.348800
60333807	Système de logique déductive et inductive	1866	48.853410	2.348800
60333813	Cours de philosophie	1866	48.853410	2.348800
60333831	Die Grundlehren der Psychologie und Logik	1867	51.339620	12.371292
60333850	Michael Pseltus und Petrus Hispanus. Eine Rechtfertigung	1867	51.339620	12.371292
60333836	An Outline of Logic for the Use of Teachers and Students	1867	51.508529	-0.125742
60333842	An Examination of Sir William Hamilton's Philosophy	1867	51.508529	-0.125742
60333853	Analysis of Mr. Milt's System of Logic	1867	51.508529	-0.125742
60333856	The Reasoning Power in Animals	1867	51.508529	-0.125742
60333828	Filosofická propaedeutika	1867	50.088043	14.420757
60333845	Het wesen der kennis. Een leerboek der logica	1867	52.374027	4.889688
60333834	The Elements of deductive Logic	1867	51.752221	-1.255960
60333840	Die theoretische Philosophie Herbarts und die darauf  bezügliche Kritik	1867	52.524368	13.410530
60333848	Le prime analisi del pensiero e della parola, ossia introduzione  agli studi della logica e della grammatica generale	1867	45.464269	9.189506
60333849	Elementi'di filosofia	1867	45.464269	9.189506
60333858	Philosophische Propädeutik	1867	48.208488	16.372075
60333835	Risposte alle tesi di logica, metafisica ed etica per gli  esami di licenza liceale	1867	40.833333	14.250000
60333847	Elementi di filosofia razionale	1867	40.833333	14.250000
60333852	Principii di filosofia	1867	40.833333	14.250000
60333843	Logik og Propaedeutik	1867	55.675939	12.565527
60333844	Logik og Psychologie	1867	55.675939	12.565527
60333841	Lógica elemental	1867	41.388787	2.158985
60333839	KpHTHKa '1HCTarO pa3YMa	1867	55.752222	37.615556
60333832	MeTOIJ;bI YMOSpJ1TeJIbHbIX HaYK	1867	59.894444	30.264167
60333857	J1CTOPHSI HHZJ;YKTHBHbIX HaYK	1867	59.894444	30.264167
60333854	A lélektan és logika	1867	48.324498	21.573830
60333851	Manuale di filosofia teoretica	1867	37.502134	15.087190
60333855	Tiszta logika	1867	48.998394	21.233934
60333833	Aphorismen zum Unterricht in der Logik	1867	51.951090	7.987557
60333837	Logika przerobiona ]ozefa Beka	1867	49.555887	25.605565
60333846	Elementi di logica generale	1867	43.921250	10.923612
60333825	Cours de philosophie	1867	48.853410	2.348800
60333826	Principes de logique	1867	48.853410	2.348800
60333827	Du vrai, du beau et du bien	1867	48.853410	2.348800
60333829	Discours de la méthode	1867	48.853410	2.348800
60333830	---	1867	48.853410	2.348800
60333838	Manuel de philosophie .. Logique ..	1867	48.853410	2.348800
60333870	Die Logik und Psychologie der Araber im 10. Jahrhundert	1868	51.339620	12.371292
60333884	Kritik der reinen Vernunft	1868	51.339620	12.371292
60333917	Compendium der Psychologie und Logik	1868	51.339620	12.371292
60333859	Selections from the Organon	1868	51.508529	-0.125742
60333880	The Logic of Life	1868	51.508529	-0.125742
60333891	Philosophical Papers [I: Examination of Sir W. Hamilton's Logic .. ]	1868	51.508529	-0.125742
60333894	A System of Logic, ratiocinative and inductive	1868	51.508529	-0.125742
60333902	The Laws of Thought	1868	51.508529	-0.125742
60333919	The Disentanglement of Ideas ..	1868	51.508529	-0.125742
60333889	Compendium logicae et metaphysicae	1868	41.894738	12.483902
60333888	Vorlesungen über die Grundwahrheiten der  Wissenschaft	1868	50.088043	14.420757
60333872	Entwurf zu einer Kategorien-Lehre	1868	54.088698	12.140493
60333907	Lehrbuch der Philosophie	1868	49.984188	8.279096
60333873	Die Logik als Wissenschaftslehre	1868	52.524368	13.410530
60333885	---	1868	52.524368	13.410530
60333893	Die Lehre von der zweifachen Wahrheit	1868	52.524368	13.410530
60333912	Elementa logices Aristoteleae	1868	52.524368	13.410530
60333895	System der deductiven und inductiven Logik	1868	52.265939	10.526726
60333916	The Improvement of the Mind	1868	55.952060	-3.196481
60333874	Philosophia elementaria	1868	40.416502	-3.702564
60333897	Lógica	1868	40.416502	-3.702564
60333910	Institutiones philosophicae	1868	50.850445	4.348783
60333865	La logica sopranaturale	1868	43.766667	11.250000
60333892	Appunti delle lezioni di logica	1868	43.766667	11.250000
60333871	Propädeutische Logik	1868	48.208488	16.372075
60333899	Elementi di filosofia speculativa	1868	40.833333	14.250000
60333904	Philosophia christiana in compendium redacta	1868	40.833333	14.250000
60333883	Der Satz des zureichenden Grundes	1868	51.100000	17.033333
60333905	Précis élémentaire de philosophie	1868	46.515996	6.632824
60333906	Elementos de Philosophia racional	1868	40.205642	-8.419551
60333867	Corso di filosofia elementare	1868	45.524782	10.227269
60333908	Tractatus quo prima dialecticae exponuntur rudimenta	1868	39.569391	2.650237
60333896	Propaedeutik og Logik	1868	55.675939	12.565527
60333877	Logik und Noetik	1868	51.962356	7.625713
60333862	---	1868	41.388787	2.158985
60333913	JIoru'l:ecKi.R: UCCJI'B~OBaHiJ'I	1868	55.752222	37.615556
60333864	Logika lélektani alapon fejtegetve	1868	47.416667	19.333333
60333915	A bälcsészeti tudományok rendszerének alapvonalai:  dolkodástan	1868	47.416667	19.333333
60333901	Logik und Metaphysik	1868	49.590990	11.007829
60333914	System der Logik und Geschichte der logischen Ideen	1868	50.734380	7.095485
60333886	Encyklopaedische Erinnerungen an Vorträge aus Logik, Ethik und Ästhetik	1868	49.195223	16.607959
60333900	Euclide e la logica naturale, riflessioni	1868	43.112196	12.388780
60333898	Logika	1868	45.814444	15.977983
60333881	Die gesammte Logik	1868	51.719053	8.754387
60333878	Die Negation im Urtheile	1868	50.685513	14.537642
60333903	Philosophische Propädeutik oder die Hauptlehren der Logik und Psychologie	1868	51.906931	8.378535
60333879	Abriß der Logik	1868	51.809489	10.338212
60333890	Objective Logik für die Schule	1868	48.583333	9.000000
60333911	---	1868	45.043661	3.885233
60333918	Die Kategorien des Urtheiles im Anschluß an Aristoteles erklärt und begründet	1868	47.287566	8.133016
60333860	La Logique, ou l'art de penser	1868	48.853410	2.348800
60333861	Filosofia fundamental	1868	48.853410	2.348800
60333863	Précis de philosophie	1868	48.853410	2.348800
60333866	Cours de philosophie	1868	48.853410	2.348800
60333868	Du vrai, du beau et du bien	1868	48.853410	2.348800
60333869	Discours de la méthode	1868	48.853410	2.348800
60333875	Breviarium philosophiae scholasticae	1868	48.853410	2.348800
60333876	Philosophie. Logique	1868	48.853410	2.348800
60333882	Manual de filosofía	1868	48.853410	2.348800
60333909	Essai de logique objective, ou Théorie de la connaissance  de la vérité et de la certitude	1868	48.853410	2.348800
60333887	Conträr und contradictorisch (nebst convergierenden Begriffen)  festgestellt ..	1868	51.500000	12.000000
60333957	Philosophische Propädeutik [I: Die philosophischen Probleme und die Logik]	1869	51.339620	12.371292
60333920	Artis logicae rudimenta .. with Notes .. by H. L. Mansel	1869	51.508529	-0.125742
60333941	The Substitution of Similars, the True Principle of  Reasoning, derived from a Modification of Aristotle's Dictum	1869	51.508529	-0.125742
60333949	Analysis of the Phenomena of the Human Mind	1869	51.508529	-0.125742
60333944	Institutiones philosophicae	1869	41.894738	12.483902
60333927	Kants Kritik der reinen Vernunft und die Hegelsche Logik  in ihrer Bedeutung für die Begriffswissenschaft	1869	50.088043	14.420757
60333943	Handbuch der Logik	1869	50.088043	14.420757
60333925	Philosophische Propädeutik	1869	48.782324	9.177017
60333924	The Advancement of Learning	1869	51.752221	-1.255960
60333934	The Elements of deductive Logic	1869	51.752221	-1.255960
60333956	Lehrbuch der Philosophie	1869	49.984188	8.279096
60333930	Dialektische Briefe	1869	52.524368	13.410530
60333942	Logik	1869	52.524368	13.410530
60333963	Die Logik bei Kant	1869	50.928782	11.589901
60333932	Das Wesen der menschlichen Kopfarbeit	1869	53.575323	10.015340
60333937	Symbolism; or Mind -Matter -Language as the Elements of  Thinking and Reasoning	1869	55.952060	-3.196481
60333952	Introduzione alla logica	1869	43.766667	11.250000
60333962	L'Empire de la Logique	1869	43.766667	11.250000
60333929	Lezioni di logica, metafisica ed etica	1869	40.833333	14.250000
60333945	Compendium logicae et metaphysicae	1869	40.833333	14.250000
60333947	Istituzioni di filosofia	1869	40.833333	14.250000
60333953	Elementi di filosofia speculativa	1869	40.833333	14.250000
60333961	Corso elementare di filosofia	1869	40.833333	14.250000
60333946	La dialettica dellimite nella logica di Hegel	1869	44.493811	11.338749
60333960	Lezioni di filosofia	1869	44.493811	11.338749
60333955	Die Wissenschaft des Wissens und Begründung der besonderen  Wissenschaften durch die allgemeine Wissenschaft	1869	48.137433	11.575491
60333948	Lecciones de lógica	1869	41.388787	2.158985
60333950	0630p cPHJIOC0cPHH cspa BHJIl>JlMa I'aMHJIbTOHa	1869	59.894444	30.264167
60333933	La filosofia positiva e la induzione	1869	38.115820	13.359761
60333951	Corso di filosofia elementare	1869	38.115820	13.359761
60333938	Logik, Psychologie und Ethik als philosophische Propädeutik	1869	51.256272	7.148165
60333939	Die kleine Logik	1869	51.719053	8.754387
60333921	La logique, ou l'art de penser	1869	48.853410	2.348800
60333922	Logique de Port-Royal	1869	48.853410	2.348800
60333923	Eléments de philosophie	1869	48.853410	2.348800
60333926	L'Induction, essai sur les principes, les procédés, la valeur et la  portée de la méthode expérimentale	1869	48.853410	2.348800
60333928	Éléments de philosophie chrétienne	1869	48.853410	2.348800
60333931	Discours de la méthode	1869	48.853410	2.348800
60333935	Philosophia iuxta inconcussa tutissimaque divi Thomae dogmata	1869	48.853410	2.348800
60333940	Manuel de philosophie .. Logique ..	1869	48.853410	2.348800
60333954	Les théories logiques de Condillac	1869	48.853410	2.348800
60333959	Cours élémentaire de philosophie	1869	48.853410	2.348800
60333936	Essai sur l'induction	1869	43.610920	3.877230
60333958	Wie sind die synthetischen Urtheile a priori der Mathematik möglich?	1869	51.500000	12.000000
60333997	Logische Untersuchungen	1870	51.339620	12.371292
60333966	Logic	1870	51.508529	-0.125742
60333969	A New System of Logic	1870	51.508529	-0.125742
60333977	Logic, pure and applied	1870	51.508529	-0.125742
60333982	The Logic of Life	1870	51.508529	-0.125742
60333983	The Logic of Death	1870	51.508529	-0.125742
60333984	Elementary Lessons in Logic, deductive and inductive	1870	51.508529	-0.125742
60333988	The Laws of Discursive Thought, being a Text-Book of  Formal Logic	1870	51.508529	-0.125742
60333990	An Essay in Aid of a Grammar of Assent	1870	51.508529	-0.125742
60333968	Zur logischen Frage	1870	50.088043	14.420757
60333985	Die Zweideutigkeit der Copula bei Stuart Mill	1870	48.782324	9.177017
60333965	Neues Organon	1870	52.524368	13.410530
60333974	Philosophische Werke [I: Abhandlung über die Methode]	1870	52.524368	13.410530
60333981	Encyklopädie der philosophischen Wissenschaften	1870	52.524368	13.410530
60333996	De hermeniae Aristoteleae capitibus I-XI	1870	52.524368	13.410530
60334000	Der Unterschied in der Auffassung der Logik bei Aristoteles und bei Kant	1870	52.524368	13.410530
60333972	Corso elementare di filosofia	1870	45.464269	9.189506
60333973	Discours on the Method	1870	55.952060	-3.196481
60333986	The Student's Handbook synoptical and explanatory of  J. Mill's System of Logic	1870	55.952060	-3.196481
60333993	Elementos de Lógica	1870	40.416502	-3.702564
60333987	La logica e la filosofia del eonte Terenzio Mamiani	1870	43.766667	11.250000
60333991	Grundideernes Logik i Kort Begreb	1870	55.675939	12.565527
60333994	Wyklad systematyezny logiki ..	1870	52.229771	21.011782
60333980	Logik und Noetik	1870	51.962356	7.625713
60333989	Lecciones de Lógica	1870	41.388787	2.158985
60333992	Logika vagy gondolkodástan	1870	47.416667	19.333333
60333976	OCHoBaHiH JlOl'Mrrn MnCMxoJloriM	1870	59.894444	30.264167
60333964	Abbozzo d'una teorica delle idee	1870	38.115820	13.359761
60333995	Brevi istituzioni di filosofia elementare	1870	45.559863	8.050021
60334001	Elementa logices et metaphysices in usum clericorum seminarii albensis	1870	46.066667	23.583333
60333967	Précis de philosophie	1870	48.853410	2.348800
60333970	Cours de philosophie	1870	48.853410	2.348800
60333971	Logique	1870	48.853410	2.348800
60333975	De la méthode scientifique	1870	48.853410	2.348800
60333978	Cours de philosophie	1870	48.853410	2.348800
60333979	Breviarium philosophiae scholasticae	1870	48.853410	2.348800
60333998	Zur logischen Frage	1870	51.500000	12.000000
60333999	De discrimine inter Aristotelicam et Kantianam logices notionem	1870	51.500000	12.000000
60334002	Enquiries concerning the intellectual Powers and the Investigation  of Truth	1871	51.508529	-0.125742
60334010	An Outline of Logic for the Use of Teachers and Students	1871	51.508529	-0.125742
60334014	Elementary Lessons in Logic, deductive and inductive	1871	51.508529	-0.125742
60334016	Critique of Pure Reason	1871	51.508529	-0.125742
60334031	System of Logic	1871	51.508529	-0.125742
60334021	Institutiones philosophicae	1871	41.894738	12.483902
60334028	Sämtliche Werke	1871	48.782324	9.177017
60334030	Philosophie im Umriß	1871	48.782324	9.177017
60334008	The Elements of deductive Logic	1871	51.752221	-1.255960
60334026	Die Aristotelischen Kategorien	1871	52.524368	13.410530
60334029	Abhandlung über die Verbesserung des Verstandes	1871	52.524368	13.410530
60334009	Su la teorica del giudizio	1871	45.464269	9.189506
60334027	Beiträge zur Lehre vom hypothetischen Urtheile	1871	48.522659	9.052219
60334025	Grundlinier till anthropologien och logiken	1871	59.858502	17.645427
60334024	Storia critica delle categorie dai primordi della filosofia greca  sino ad Hegel	1871	43.766667	11.250000
60334011	Elementi di filosofia	1871	40.833333	14.250000
60334012	Sulla teorica delle idee, ragionamento critico	1871	40.833333	14.250000
60334003	Curso de philosophia elementar	1871	40.205642	-8.419551
60334017	Propedeutyka filozoficzna	1871	50.061430	19.936581
60334022	Lecciones de Lógica	1871	41.388787	2.158985
60334023	Logika	1871	44.804006	20.465126
60334006	Elementi di filosofia fondamentale, organo dello scibile  umano è logica	1871	38.115820	13.359761
60334007	Principi logici estratti dell'Organo di Aristotile	1871	38.115820	13.359761
60334033	Logika. Iz latinskoga jezika preveo .	1871	45.814444	15.977983
60334005	Lärobok i den formella logiken	1871	56.661575	16.361625
60334013	Die Identität der Subjekte. Eine logische Untersuchung	1871	52.551097	13.199215
60334032	Élémens de la logique ou principes propres à former la raison	1871	50.946531	3.122692
60334004	Curso elementar de philosophia	1871	48.853410	2.348800
60334015	Nouveau cours de philosophie	1871	48.853410	2.348800
60334019	Du fondement de l'induction	1871	48.853410	2.348800
60334020	De natura syllogismi	1871	48.853410	2.348800
60334018	Abhandlung über den indirecten Beweis	1871	51.500000	12.000000
60334045	Die Grundlehren der Psychologie und Logik	1872	51.339620	12.371292
60334063	System der deductiven und inductiven Logik	1872	51.339620	12.371292
60334073	Compendium der Logik	1872	51.339620	12.371292
60334037	Mental and Moral Scîence	1872	51.508529	-0.125742
60334055	Elementary Lessons in Logic, deductive and inductive	1872	51.508529	-0.125742
60334057	Critique of Pure Reason	1872	51.508529	-0.125742
60334062	A System of Logic, ratiocinative and inductive	1872	51.508529	-0.125742
60334064	An Examination of Sir William Hamilton's Philosophy	1872	51.508529	-0.125742
60334065	A Budget of Paradoxes	1872	51.508529	-0.125742
60334066	The Elements of Intellectual Philosophy	1872	51.508529	-0.125742
60334072	An Outline of the Necessary Laws of Thought	1872	51.508529	-0.125742
60334075	Elements of Logic	1872	51.508529	-0.125742
60334076	Logic	1872	51.508529	-0.125742
60334040	Grundriß der empirischen Psychologie und Logik	1872	48.782324	9.177017
60334046	The Elements of Inductive Logic	1872	51.752221	-1.255960
60334056	Kritik der reinen Vernunft	1872	52.524368	13.410530
60334059	Versuch über den menschlichen Verstand	1872	52.524368	13.410530
60334060	Beiträge zur Logik	1872	52.524368	13.410530
60334034	Breve compendio di filosofia elementare	1872	45.464269	9.189506
60334049	Parlamentarische Logik	1872	48.522659	9.052219
60334036	The Port Royal Logic	1872	55.952060	-3.196481
60334067	The Works	1872	55.952060	-3.196481
60334051	Lógica	1872	40.416502	-3.702564
60334068	Elementos de Lógica	1872	40.416502	-3.702564
60334047	Beispiele aus der Mathematik zur Logik	1872	51.501799	10.795695
60334041	Lezioni di filosofia .. Parte speculativa	1872	43.766667	11.250000
60334058	Della filosofia razionale, lezioni	1872	43.766667	11.250000
60334044	---	1872	48.208488	16.372075
60334061	Grundriß der Logik	1872	48.208488	16.372075
60334074	JIorMKa	1872	59.894444	30.264167
60334053	Abriß der Logik	1872	51.809489	10.338212
60334071	La logica, discorso	1872	45.559863	8.050021
60334048	Die Begriffslehre oder Logik	1872	53.428944	14.553022
60334052	Philosophische Propädeutik	1872	48.566498	13.431215
60334035	Logique de Port-Royal	1872	48.853410	2.348800
60334038	Curso de filosofia elemental	1872	48.853410	2.348800
60334039	Cours élémentaire de philosophie	1872	48.853410	2.348800
60334042	Du vrai, du beau et du bien	1872	48.853410	2.348800
60334043	Discours de la méthode	1872	48.853410	2.348800
60334050	Principes de logique	1872	48.853410	2.348800
60334054	Manual de filosofia	1872	48.853410	2.348800
60334069	Oeuvres	1872	48.853410	2.348800
60334070	Leçons élémentaires de logique pratique	1872	48.853410	2.348800
60334078	Logic deductive and inductive	1873	51.508529	-0.125742
60334088	On School Inductions; or how to familiarise SchoolChildren  with the Principles of inductive Logic	1873	51.508529	-0.125742
60334090	On the Pursuit of Truth	1873	51.508529	-0.125742
60334096	The Logic of Co-operation	1873	51.508529	-0.125742
60334102	Due monografie, degli appelli e dell'unica giurisdizione, la  logia delle leggi	1873	41.894738	12.483902
60334077	The Advancement of Learning	1873	51.752221	-1.255960
60334092	Palaestra Oxoniensis. Palaestra logica	1873	51.752221	-1.255960
60334099	Neue Abhandlungen über den menschlichen Ver·  stand	1873	52.524368	13.410530
60334103	Die logischen Formen der einfachen Urtheile und ihre Eintheilung	1873	52.524368	13.410530
60334098	Grundriß der Logik	1873	46.948094	7.447443
60334094	Descartes' Lehre von den angeborenen Ideen	1873	50.928782	11.589901
60334111	Logik	1873	48.522659	9.052219
60334084	Discours on the Method	1873	55.952060	-3.196481
60334093	Filosofia elemental	1873	40.416502	-3.702564
60334095	Logik und Noetik	1873	47.995895	7.852221
60334086	Praktische Logik	1873	48.208488	16.372075
60334110	Institutiones philosophicae	1873	48.208488	16.372075
60334104	Manuale di filosofia	1873	40.833333	14.250000
60334105	Elementi di filosofia	1873	40.833333	14.250000
60334112	Logika i noetyka	1873	50.061430	19.936581
60334107	De Platonis arte dialectica	1873	51.539334	9.934057
60334079	A tapaszt lélektan és tiszta logika vázlata	1873	47.498010	19.039907
60334089	Tiszta gondolkodástan	1873	47.498010	19.039907
60334114	Bölcsészeti elötan	1873	47.498010	19.039907
60334101	Institutiones philosophicae	1873	41.388787	2.158985
60334087	IIpaKTM':IecKaJI JIOrMKa	1873	59.894444	30.264167
60334115	OCHOBaHMSI JIOrMKJ1	1873	59.894444	30.264167
60334106	---	1873	38.115820	13.359761
60334109	Philosophische Propädeutik oder die Hauptlehren der Logik und Psychologie	1873	51.906931	8.378535
60334080	Symbolae ad idearum innatarum doctrinam historicae et  criticae	1873	47.066667	15.450000
60334083	Cours de philosophie	1873	50.258071	4.911661
60334085	è MeTO)J;e ..	1873	51.672035	39.184301
60334091	Das Subject in seiner logischen Bedeutung	1873	53.694698	10.790845
60334108	Grundriß der Logik als kritische Einleitung zur Wissenschaftslehre	1873	48.412155	9.784269
60334081	De l'Induction et de la déduction	1873	48.853410	2.348800
60334082	Du vrai, du beau et du bien	1873	48.853410	2.348800
60334097	Manuel de philosophie .. Logique ..	1873	48.853410	2.348800
60334100	Des Définitions géométriques et des définitions empiriques	1873	48.853410	2.348800
60334113	Institutiones philosophicae	1873	48.853410	2.348800
60334146	System der Philosophie	1874	51.339620	12.371292
60334140	The Logic of Death	1874	51.508529	-0.125742
60334141	The Principles of Science, a Treatise on Logic and  scientific Method	1874	51.508529	-0.125742
60334155	The Logic of Style ..	1874	51.508529	-0.125742
60334149	Institutiones philosophicae	1874	41.894738	12.483902
60334123	Philosophische Propädeutik	1874	48.782324	9.177017
60334138	The Logic of Regel. Translated from the Encyclopaedia of the Philosophical  Sciences	1874	51.752221	-1.255960
60334136	Die Reform der Logik	1874	52.524368	13.410530
60334144	Über den indirecten Beweis	1874	52.524368	13.410530
60334161	Studien zur Geschichte der Begriffe	1874	52.524368	13.410530
60334162	Elementa logices Aristoteleae	1874	52.524368	13.410530
60334139	Die Lehre von den Ideen	1874	50.115520	8.684167
60334147	Leçons de philosophie	1874	45.748457	4.846711
60334118	The Port-Royal Logic	1874	55.952060	-3.196481
60334135	Lectures on Logic	1874	55.952060	-3.196481
60334119	Obras [VI-IX: Lógica]	1874	40.416502	-3.702564
60334133	Elementos de Lógica	1874	40.416502	-3.702564
60334145	Della dialettica	1874	43.766667	11.250000
60334129	Lehrbuch der Psychologie und Logik	1874	48.208488	16.372075
60334131	Propädeutische Logik. Lehrbuch	1874	48.208488	16.372075
60334152	Zur Abwehr einiger Angriffe auf Kants Lehre von der synthetischen  Natur mathematischer Urteile	1874	48.208488	16.372075
60334153	Filosofia elementare	1874	40.833333	14.250000
60334128	Elementa philosophiae	1874	45.070490	7.686825
60334150	Istituzioni di filosofia teoretica	1874	45.070490	7.686825
60334130	A logica fogalma	1874	47.498010	19.039907
60334143	Logika; vagyis gondolkodástan	1874	47.498010	19.039907
60334148	A deductiv és inductiv Logica	1874	47.498010	19.039907
60334158	3JIeMeHTapHaH JIOrMKa	1874	52.229771	21.011782
60334142	Logica	1874	40.677969	14.765990
60334157	Die Categorien des Aristoteles in St. Gallen	1874	49.590990	11.007829
60334120	CoGpaHMe co'tJMHeHMH	1874	59.894444	30.264167
60334156	An Abstract of Whately's Logic	1874	52.200000	0.116667
60334127	Elementi di filosofia	1874	45.046765	9.699366
60334154	Institutiones philosophicae	1874	44.406316	8.933859
60334160	Istituzioni elementari di logica e metafisica	1874	45.559863	8.050021
60334132	Éléments de philosophie chrétienne	1874	50.723907	3.161168
60334134	JIOrHKa	1874	50.454662	30.523796
60334151	Saggio di logica positiva	1874	46.061944	13.242222
60334116	La Logique, ou l'art de penser	1874	48.853410	2.348800
60334117	Logique de Port-Royal	1874	48.853410	2.348800
60334121	Curso de Filosofia elemental	1874	48.853410	2.348800
60334122	Philosophie fondamentale	1874	48.853410	2.348800
60334124	De veritatibus aeternis apud Cartesium	1874	48.853410	2.348800
60334125	Logique	1874	48.853410	2.348800
60334126	Methodus analytico-synthetica	1874	48.853410	2.348800
60334137	Logique	1874	48.853410	2.348800
60334159	Leçons élémentaires de logique pratique	1874	48.853410	2.348800
60334163	Die platonische Dialektik, ihr Wesen und ihr Wert für die  menschliche Erkenntnis	1874	51.500000	12.000000
60334178	Neue Darstellung der Logik nach ihren einfachsten  Verhältnissen	1875	51.339620	12.371292
60334184	Die Sprachwissenschaft nach ihrem Zusammenhange mit Logik, menschlicher Geistesbildung und Philosophie	1875	51.339620	12.371292
60334201	Über die vierfache Wurzel des Satzes vom zureichenden  Grunde	1875	51.339620	12.371292
